frame_idx	gaze_ori_l_x	gaze_ori_l_y	gaze_ori_l_z	gaze_dir_l_x	gaze_dir_l_y	gaze_dir_l_z	gaze_ori_r_x	gaze_ori_r_y	gaze_ori_r_z	gaze_dir_r_x	gaze_dir_r_y	gaze_dir_r_z	gaze_pos_vid_x	gaze_pos_vid_y	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]
2136	31.89900000	0.81400000	-20.59400000	-0.02100000	-0.23150000	0.97260000	-30.92600000	3.25000000	-21.67500000	0.01850000	-0.23120000	0.97270000	637.98000000	559.06000000	609.27000000	417.94000000	655.78000000	420.81000000
2137	31.89900000	0.81400000	-20.59400000	-0.02480000	-0.22410000	0.97430000	-30.92600000	3.25000000	-21.67500000	0.01700000	-0.23080000	0.97290000	641.03000000	555.33000000	613.69000000	409.11000000	657.56000000	420.26000000
2138	31.89900000	0.81400000	-20.59400000	-0.02040000	-0.22960000	0.97310000	-30.92600000	3.25000000	-21.67500000	0.01650000	-0.23140000	0.97270000	638.77000000	557.24000000	608.55000000	415.70000000	658.06000000	420.93000000
2139	31.89900000	0.81400000	-20.59400000	-0.02250000	-0.22420000	0.97430000	-30.92600000	3.25000000	-21.67500000	0.01540000	-0.23190000	0.97260000	640.67000000	555.01000000	611.01000000	409.25000000	659.46000000	421.53000000
2139	31.89800000	0.81400000	-20.59400000	-0.01830000	-0.23250000	0.97240000	-30.92600000	3.25000000	-21.67600000	0.01620000	-0.23430000	0.97200000	637.79000000	560.02000000	606.11000000	419.20000000	658.45000000	424.46000000
2140	31.89800000	0.81400000	-20.59400000	-0.01740000	-0.22780000	0.97360000	-30.92600000	3.25100000	-21.67600000	0.01600000	-0.23440000	0.97200000	637.35000000	557.26000000	604.96000000	413.52000000	658.66000000	424.60000000
2142	31.89800000	0.81400000	-20.59400000	-0.01680000	-0.23620000	0.97160000	-30.92600000	3.25100000	-21.67600000	0.01720000	-0.23420000	0.97200000	636.34000000	562.02000000	604.35000000	423.57000000	657.27000000	424.30000000
2142	31.89800000	0.81400000	-20.59400000	-0.01780000	-0.22930000	0.97320000	-30.92600000	3.25100000	-21.67600000	0.01580000	-0.23560000	0.97170000	637.70000000	558.87000000	605.44000000	415.32000000	658.89000000	425.99000000
2143	31.89800000	0.81400000	-20.59400000	-0.01770000	-0.22970000	0.97310000	-30.92600000	3.25100000	-21.67600000	0.01740000	-0.23400000	0.97210000	636.76000000	558.44000000	605.42000000	415.84000000	657.03000000	424.04000000
2144	31.89800000	0.81400000	-20.59400000	-0.01780000	-0.23810000	0.97110000	-30.92600000	3.25100000	-21.67600000	0.01690000	-0.23420000	0.97210000	637.10000000	563.53000000	605.66000000	425.83000000	657.56000000	424.30000000
2144	31.89800000	0.81400000	-20.59400000	-0.01940000	-0.22970000	0.97310000	-30.92600000	3.25100000	-21.67600000	0.01620000	-0.23370000	0.97220000	638.42000000	558.44000000	607.44000000	415.83000000	658.42000000	423.77000000
2145	31.89800000	0.81500000	-20.59400000	-0.01920000	-0.22740000	0.97360000	-30.92600000	3.25200000	-21.67700000	0.01740000	-0.23420000	0.97200000	637.59000000	557.85000000	607.15000000	413.03000000	656.99000000	424.31000000
2146	31.89800000	0.81500000	-20.59400000	-0.01810000	-0.23190000	0.97260000	-30.92600000	3.25200000	-21.67700000	0.01890000	-0.23310000	0.97230000	636.12000000	559.70000000	605.94000000	418.47000000	655.26000000	423.01000000
2147	31.89800000	0.81500000	-20.59400000	-0.01820000	-0.23180000	0.97260000	-30.92600000	3.25200000	-21.67700000	0.02030000	-0.23170000	0.97260000	635.34000000	559.27000000	606.00000000	418.38000000	653.63000000	421.35000000
2147	31.89800000	0.81500000	-20.59400000	-0.01760000	-0.23260000	0.97240000	-30.92600000	3.25200000	-21.67700000	0.02110000	-0.23210000	0.97250000	634.52000000	560.06000000	605.28000000	419.34000000	652.69000000	421.87000000
2148	31.89800000	0.81500000	-20.59400000	-0.01710000	-0.23360000	0.97220000	-30.92600000	3.25200000	-21.67700000	0.02120000	-0.23270000	0.97230000	634.18000000	560.85000000	604.70000000	420.42000000	652.57000000	422.59000000
2149	31.89800000	0.81500000	-20.59400000	-0.01770000	-0.23290000	0.97240000	-30.92600000	3.25200000	-21.67700000	0.02160000	-0.23160000	0.97260000	634.29000000	560.09000000	605.44000000	419.60000000	652.09000000	421.23000000
2150	31.89800000	0.81500000	-20.59400000	-0.01720000	-0.23400000	0.97210000	-30.92600000	3.25300000	-21.67700000	0.01950000	-0.23140000	0.97270000	635.20000000	559.91000000	604.85000000	420.91000000	654.51000000	421.02000000
2150	31.89800000	0.81500000	-20.59400000	-0.01640000	-0.23100000	0.97280000	-30.92600000	3.25300000	-21.67700000	0.02040000	-0.23200000	0.97250000	634.24000000	558.39000000	603.80000000	417.34000000	653.53000000	421.72000000
2152	31.89800000	0.81500000	-20.59400000	-0.01810000	-0.22620000	0.97390000	-30.92600000	3.25300000	-21.67800000	0.01960000	-0.23140000	0.97270000	635.70000000	555.67000000	605.86000000	411.61000000	654.45000000	421.04000000
2153	31.89800000	0.81500000	-20.59400000	-0.01440000	-0.22770000	0.97360000	-30.92600000	3.25300000	-21.67800000	0.01970000	-0.23090000	0.97280000	633.49000000	555.04000000	601.43000000	413.41000000	654.31000000	420.40000000
2153	31.89800000	0.81500000	-20.59400000	-0.01840000	-0.22790000	0.97350000	-30.92600000	3.25300000	-21.67800000	0.01810000	-0.23140000	0.97270000	636.69000000	556.25000000	606.18000000	413.73000000	656.15000000	421.02000000
2154	31.89800000	0.81500000	-20.59400000	-0.01610000	-0.23750000	0.97130000	-30.92600000	3.25400000	-21.67800000	0.01790000	-0.22960000	0.97310000	635.54000000	560.71000000	603.60000000	425.14000000	656.47000000	418.84000000
2155	31.89800000	0.81500000	-20.59400000	-0.01660000	-0.23060000	0.97290000	-30.92600000	3.25400000	-21.67800000	0.01680000	-0.23240000	0.97250000	636.45000000	557.44000000	604.10000000	416.90000000	657.70000000	422.23000000
2156	31.89800000	0.81500000	-20.59400000	-0.01710000	-0.23560000	0.97170000	-30.92600000	3.25400000	-21.67800000	0.01650000	-0.23220000	0.97250000	636.92000000	560.40000000	604.73000000	422.81000000	658.10000000	421.89000000
2156	31.89800000	0.81500000	-20.59400000	-0.01780000	-0.22220000	0.97490000	-30.92600000	3.25400000	-21.67800000	0.01650000	-0.22970000	0.97310000	637.28000000	551.53000000	605.38000000	406.88000000	658.10000000	419.02000000
2157	31.89800000	0.81500000	-20.59400000	-0.01710000	-0.22840000	0.97340000	-30.92600000	3.25400000	-21.67800000	0.01620000	-0.23130000	0.97270000	637.07000000	555.49000000	604.65000000	414.29000000	658.40000000	420.90000000
2158	31.89800000	0.81500000	-20.59400000	-0.01770000	-0.23670000	0.97140000	-30.92600000	3.25400000	-21.67900000	0.01760000	-0.22990000	0.97310000	636.64000000	560.58000000	605.48000000	424.11000000	656.85000000	419.23000000
2159	31.89800000	0.81500000	-20.59400000	-0.01710000	-0.23040000	0.97300000	-30.92600000	3.25500000	-21.67900000	0.01860000	-0.22890000	0.97330000	635.68000000	555.94000000	604.70000000	416.67000000	655.59000000	418.00000000
2160	31.89800000	0.81500000	-20.59400000	-0.01710000	-0.23080000	0.97290000	-30.92600000	3.25500000	-21.67900000	0.01780000	-0.23030000	0.97300000	636.15000000	556.71000000	604.66000000	417.17000000	656.57000000	419.62000000
2160	31.89800000	0.81500000	-20.59400000	-0.01570000	-0.22710000	0.97370000	-30.92600000	3.25500000	-21.67900000	0.01680000	-0.22930000	0.97320000	635.98000000	553.21000000	603.02000000	412.77000000	657.78000000	418.43000000
2161	31.89800000	0.81500000	-20.59400000	-0.01750000	-0.23430000	0.97200000	-30.92600000	3.25500000	-21.67900000	0.01740000	-0.22990000	0.97310000	636.60000000	558.80000000	605.20000000	421.31000000	657.01000000	419.21000000
2162	31.89800000	0.81500000	-20.59400000	-0.01630000	-0.23110000	0.97280000	-30.92600000	3.25500000	-21.67900000	0.01780000	-0.22980000	0.97310000	635.73000000	556.40000000	603.79000000	417.53000000	656.57000000	419.05000000
2163	31.89800000	0.81500000	-20.59400000	-0.01630000	-0.22720000	0.97370000	-30.92600000	3.25500000	-21.67900000	0.01820000	-0.22930000	0.97320000	635.47000000	553.86000000	603.66000000	412.83000000	656.14000000	418.51000000
2163	31.89800000	0.81500000	-20.59400000	-0.01600000	-0.22430000	0.97440000	-30.92600000	3.25600000	-21.67900000	0.01820000	-0.23040000	0.97290000	635.29000000	552.98000000	603.29000000	409.41000000	656.11000000	419.80000000
2164	31.89800000	0.81500000	-20.59400000	-0.01570000	-0.22580000	0.97400000	-30.92600000	3.25600000	-21.68000000	0.01720000	-0.22810000	0.97350000	635.71000000	551.84000000	602.92000000	411.23000000	657.33000000	417.02000000
2165	31.89800000	0.81500000	-20.59500000	-0.01450000	-0.22410000	0.97450000	-30.92600000	3.25600000	-21.68000000	0.01750000	-0.23210000	0.97250000	634.83000000	553.48000000	601.47000000	409.21000000	656.95000000	421.83000000
2166	31.89800000	0.81500000	-20.59500000	-0.01170000	-0.23290000	0.97240000	-30.92600000	3.25600000	-21.68000000	0.01710000	-0.23020000	0.97300000	633.51000000	556.16000000	598.34000000	419.61000000	657.39000000	419.55000000
2167	31.89800000	0.81500000	-20.59500000	-0.01140000	-0.22910000	0.97330000	-30.92600000	3.25600000	-21.68000000	0.01720000	-0.23090000	0.97280000	633.28000000	554.21000000	597.93000000	415.20000000	657.26000000	420.35000000
2168	31.89800000	0.81500000	-20.59500000	-0.01260000	-0.25450000	0.96700000	-30.92600000	3.25600000	-21.68000000	0.01630000	-0.23490000	0.97190000	634.37000000	576.47000000	599.69000000	445.42000000	658.30000000	425.21000000
2168	31.89800000	0.81500000	-20.59500000	0.00880000	-0.27450000	0.96150000	-30.92600000	3.25600000	-21.68000000	0.01320000	-0.22730000	0.97370000	624.30000000	572.40000000	574.46000000	469.53000000	662.04000000	416.14000000
2169	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-30.92600000	3.25600000	-21.68000000	0.01650000	-0.23470000	0.97190000	641.70000000	562.90000000	0.00000000	0.00000000	658.10000000	424.86000000
2170	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2171	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2172	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2173	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2173	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2174	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2175	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2175	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-30.92600000	3.25600000	-21.68000000	0.07580000	0.13670000	0.98770000	568.64000000	118.05000000	0.00000000	0.00000000	585.08000000	-40.29000000
2176	31.89800000	0.81500000	-20.59500000	0.23690000	0.02010000	0.97130000	-30.92600000	3.25600000	-21.68000000	0.00550000	-0.34070000	0.94020000	492.30000000	469.69000000	285.46000000	106.79000000	670.53000000	552.98000000
2177	31.89900000	0.81500000	-20.59500000	0.02910000	-0.29480000	0.95510000	-30.92600000	3.25600000	-21.68000000	0.00810000	-0.27850000	0.96040000	615.64000000	614.94000000	550.47000000	494.17000000	667.80000000	477.28000000
2178	31.89900000	0.81600000	-20.59600000	0.01410000	-0.28770000	0.95760000	-30.92600000	3.25600000	-21.68000000	0.01510000	-0.26910000	0.96300000	620.27000000	604.98000000	568.37000000	485.45000000	659.55000000	465.98000000
2178	31.89900000	0.81600000	-20.59600000	0.00980000	-0.28520000	0.95840000	-30.92600000	3.25600000	-21.68000000	0.01700000	-0.26860000	0.96310000	620.82000000	618.44000000	573.41000000	482.35000000	657.30000000	465.45000000
2179	31.89900000	0.81600000	-20.59600000	0.00910000	-0.28340000	0.95900000	-30.92600000	3.25700000	-21.68100000	0.01770000	-0.26450000	0.96420000	620.68000000	616.67000000	574.22000000	480.28000000	656.43000000	460.48000000
2180	31.89900000	0.81600000	-20.59600000	0.00660000	-0.28180000	0.95950000	-30.92600000	3.25800000	-21.68100000	0.01870000	-0.26260000	0.96470000	621.78000000	610.95000000	577.22000000	478.29000000	655.28000000	458.24000000
2181	31.89900000	0.81600000	-20.59600000	0.00670000	-0.27830000	0.96050000	-30.92600000	3.25900000	-21.68100000	0.01810000	-0.26160000	0.96500000	622.20000000	605.65000000	577.03000000	474.06000000	656.04000000	457.02000000
2182	31.89900000	0.81700000	-20.59600000	0.00490000	-0.27500000	0.96140000	-30.92600000	3.25900000	-21.68100000	0.01910000	-0.26090000	0.96520000	622.83000000	600.11000000	579.12000000	470.07000000	654.87000000	456.27000000
2183	31.89900000	0.81700000	-20.59600000	0.00450000	-0.27500000	0.96150000	-30.92600000	3.25900000	-21.68100000	0.02020000	-0.25910000	0.96560000	622.36000000	600.24000000	579.61000000	470.02000000	653.57000000	454.06000000
2184	31.89900000	0.81800000	-20.59600000	0.00720000	-0.27350000	0.96180000	-30.92600000	3.25900000	-21.68200000	0.02120000	-0.25990000	0.96540000	620.27000000	598.29000000	576.39000000	468.32000000	652.31000000	455.02000000
2184	31.89900000	0.81800000	-20.59700000	0.00740000	-0.27420000	0.96170000	-30.92600000	3.25900000	-21.68200000	0.02190000	-0.26010000	0.96530000	619.79000000	599.14000000	576.23000000	469.12000000	651.53000000	455.24000000
2185	31.89900000	0.81800000	-20.59700000	0.01000000	-0.27390000	0.96170000	-30.92600000	3.26000000	-21.68200000	0.02400000	-0.26080000	0.96510000	617.12000000	598.73000000	573.10000000	468.82000000	649.07000000	456.08000000
2186	31.89900000	0.81900000	-20.59700000	-0.02150000	-0.25550000	0.96660000	-30.92600000	3.26000000	-21.68200000	-0.00660000	-0.25760000	0.96620000	652.94000000	581.55000000	610.25000000	446.52000000	685.37000000	452.22000000
2187	31.89900000	0.81900000	-20.59700000	-0.01830000	-0.25480000	0.96680000	-30.92600000	3.26000000	-21.68200000	-0.00580000	-0.25750000	0.96630000	650.61000000	580.46000000	606.38000000	445.75000000	684.42000000	452.16000000
2187	31.90000000	0.81900000	-20.59800000	-0.01850000	-0.25920000	0.96570000	-30.92600000	3.26000000	-21.68200000	-0.00480000	-0.25640000	0.96660000	650.13000000	582.87000000	606.70000000	451.02000000	683.15000000	450.79000000
2188	31.90000000	0.81900000	-20.59800000	-0.01710000	-0.25620000	0.96650000	-30.92600000	3.26100000	-21.68200000	-0.00420000	-0.25520000	0.96690000	649.01000000	579.93000000	605.04000000	447.40000000	682.47000000	449.39000000
2189	31.90000000	0.81900000	-20.59800000	-0.01780000	-0.26510000	0.96410000	-30.92600000	3.26100000	-21.68300000	-0.00240000	-0.25940000	0.96580000	648.37000000	589.22000000	605.94000000	458.03000000	680.33000000	454.37000000
2190	31.90000000	0.81900000	-20.59800000	-0.01560000	-0.30060000	0.95360000	-30.92600000	3.26100000	-21.68300000	-0.00980000	-0.28230000	0.95930000	651.41000000	644.88000000	603.88000000	500.77000000	689.03000000	481.87000000
2190	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2192	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2192	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2193	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2194	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2195	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2195	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2196	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2197	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2198	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2198	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2199	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2201	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2202	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2203	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2204	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2204	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
